source_id,y,c000,c001,c002,c003,c004,c005
218951870771462144,0,0.4453650683724387,-0.7100425661489604,0.47556629325124594,-0.25250828530004876,0.0772818521222725,-0.03991606244185928
219511728348315520,0,0.6817668349054202,-0.6894587499901151,0.19687952060258368,0.061907732760207924,-0.11695728795413281,0.059728508028537006
220091342774317056,1,0.7361157901215318,-0.6452237060831238,0.18254879893329884,0.04952330177947891,-0.059464330697560484,0.05007279306840657
220172981513287936,0,0.5074913758101469,-0.7190386038439954,0.4328384394361224,-0.18534337173501875,0.05880234261632646,-0.01664313863522081
221005208733887488,0,0.6211627113644653,-0.7105432039174753,0.3220415296294677,-0.07459730186311407,0.0019553435499798247,-0.002431821805324611
221190923119953536,0,0.5117087030563099,-0.724751954267824,0.4294823664962151,-0.16494067809295881,0.03486281054354525,0.0035863660507617036
221375331836119552,0,0.5911869471463852,-0.7113702869796706,0.35367789426034946,-0.13318035626012556,0.03733737720638919,-0.015204223345411202
225573267233289600,0,0.6004254908148278,-0.7264540699351818,0.32305883439569805,-0.08196480740407062,-0.025432513364650744,-0.004654179245218699
232217547284544896,0,0.5433164140054588,-0.7244353571829788,0.39776109627300676,-0.14337004614448443,0.03497526417324376,-0.0029255070765675266
234507383322003072,0,0.5221115749578923,-0.7163339315929605,0.43442867902199395,-0.14345206731353732,0.06914653874423746,0.013311091237407108
234861632224343424,0,0.5204496113835126,-0.7399756847144525,0.40821319283937846,-0.11408636215011293,-0.026305150527725144,0.034964528612224925
235323736345986176,0,0.5976635258040927,-0.7322798874957224,0.3115833801430453,-0.02223924442339417,-0.07587261279747391,0.05682460863102124
236173899353193472,0,0.5808370344972521,-0.7352592198968765,0.3162970980010926,-0.0027814408262511682,-0.11814366616098582,0.0895136997455325
236895144624064640,0,0.47141868616578503,-0.7220720972556351,0.4645167895116861,-0.1948258176455374,0.05095185130206441,-0.0068753609337936505
237133566847520000,0,0.5544593523561704,-0.7421507740803679,0.3549629014767114,-0.04569917710948576,-0.09101448911664127,0.07359579929774401
237331822538478592,0,0.5320141214536404,-0.7414201170720741,0.3932138012253973,-0.09973365154731842,-0.037640857074065254,0.03572752060225677
238611138677074560,0,0.6200188072787952,-0.7159184959787211,0.31160215395897944,-0.0037670989500947225,-0.03386511689435304,0.06914077094958329
239183090879100160,0,0.4556555282724743,-0.7228223709933251,0.47489381095580757,-0.20539469010721556,0.04551115265251491,-0.011112340986046415
239492156726524544,1,0.4950654243991962,-0.7138953961130988,0.45652799196296695,-0.1870217835262748,0.04214898055601076,0.009596741737009272
240035968305378176,0,0.48452356556535076,-0.7320093098640083,0.4506324741204968,-0.15914293621878203,0.003478143267753439,0.03148152352366382
240432239167960320,0,0.5250531000684515,-0.7367010840497661,0.4093961017613719,-0.09017436682670815,-0.03326696641542299,0.06890195384688468
240978868246214400,0,0.4950749549775817,-0.7280037938612505,0.44352642085113214,-0.16508331928049547,0.027604433586235714,0.013456300616175572
242105008671742976,0,0.5407782048033545,-0.7472419339977512,0.3652407535665448,-0.07842796064842023,-0.08116905248469226,0.05521102359467051
242734753958329728,0,0.586777392602309,-0.7220692895739912,0.34842477681222694,-0.10966295099558251,0.02819989180661916,-0.009338670640540172
247823740446444416,0,0.6702600917204208,-0.6987538957104817,0.24328696766109548,-0.025487960222486443,-0.05145490065028802,0.002934471910477653
252329740960393984,0,0.5817392549409672,-0.7329185752652486,0.337388102708731,-0.04084145634018547,-0.06742691426316007,0.06606554411681308
254631847728048384,0,0.6478313136069486,-0.7092475926056776,0.2720085425610445,-0.020367135630087393,-0.04726873854555972,0.025389769784298626
275533323251882496,0,0.651020016541164,-0.7106421942910293,0.23884706569317993,0.0239551071917368,-0.10074074116669811,0.05822495061696371
282512988705189888,0,0.538085188002288,-0.7333252266543697,0.3969281133760026,-0.11966791020698694,0.0012140589147226824,0.028716415937073143
287317953300908672,0,0.5084001956557119,-0.7384783699191343,0.42016621880351307,-0.13372580675370668,-0.020175753301364507,0.03673737037354851
294818409307323904,0,0.41573123559685715,-0.6937190951707622,0.5084661524411768,-0.2714854981793701,0.11170198220783681,-0.03466727585742363
295620885292213248,0,0.49386539151067876,-0.7316382827112159,0.4465171440682438,-0.1351814898872699,0.002264304098770806,0.05608632731185315
300019923940638336,0,0.4743878079283541,-0.7311654766189775,0.4637146021481834,-0.1340988696933645,-0.00942030260949853,0.08515146675033888
304311150320629376,0,0.4611689856442921,-0.7310770466706782,0.4710482456917412,-0.17259340470484302,0.009220473154155424,0.033008609013869414
305426398708664832,0,0.4315241295207742,-0.6877104936531597,0.5041235821868238,-0.2687395960048622,0.11350913519354576,-0.039941484831523606
306837892464925696,1,0.6268358361870506,-0.7076325237551043,0.3153581089774482,-0.051695845706600185,-0.04600009471288417,0.04575849342926173
307987333088112640,1,0.4086996089392132,-0.6927009885728325,0.5172812144685635,-0.27067149207723956,0.10919971525892037,-0.019038928676117308
309391787394140288,1,0.5342766021468238,-0.7261078375822508,0.4081667635209699,-0.12129449524630329,-0.04034237840179191,0.06615097644570288
312628749626419328,0,0.46025274127442417,-0.7296374370409576,0.4719421929462058,-0.1777503723099681,0.010297572057309811,0.036958845872122725
314344331362996736,1,0.5519280590632658,-0.7018297662304916,0.41041643532042543,-0.17608422898736348,0.05543851901622686,-0.017019441283362934
315709100170969856,1,0.47480230647755645,-0.7119790528877803,0.4717357859513504,-0.20547263441171282,0.05331268572918613,0.007259498173099971
316170482737881728,0,0.4024553629601361,-0.6924549397290981,0.5235403901045085,-0.27115666090794444,0.10356510820733358,-0.013770650161571855
322575344128842624,0,0.3979092446625935,-0.6884888288080735,0.5214649503926326,-0.2834706658397181,0.11878321186578071,-0.03550494779290376
324100121943178240,0,0.4011207760703702,-0.6837357664886947,0.5305526113603674,-0.2720412803763797,0.1259541081621535,-0.015828948662897975
