source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014
36876009385300352,0,0.5221815605860355,-0.7211273315426003,0.41333065229597543,-0.16759711482117604,0.03678771845496609,-0.008371970115637126,-0.030274257514492885,0.022453242869458833,-0.04761096677765531,0.020283405134463726,-0.026119776017441157,-0.007676223190390858,-0.02045728473547387,0.025692401227391408,-0.032072976220415106
44951132016854016,0,0.6259429435444466,-0.6823896414714549,0.20909977793969609,0.06995527809133933,-0.16475288841041105,0.10505390620747683,-0.07000658632021789,-0.016789665469507848,0.06453928297229988,-0.10228956385700441,0.13367400255722692,-0.11175077194251293,0.07344111644410828,-0.013070000077452617,0.0032905518780011796
46608061680943872,0,0.6265196333413244,-0.711122726919899,0.28028318820255715,-0.0158777244901162,-0.05691009750686422,0.03553577027743436,-0.013497188250936962,-0.02087534191939734,0.03794287060135552,-0.07392447636241505,0.07149652256404422,-0.06351597630532496,0.00975374427754016,0.025728747898511022,-0.032244670845672056
56252977678408192,0,0.4996406364465051,-0.7299656154922927,0.4335490346005836,-0.12114824850139468,-0.008665958586366622,0.05443360303396688,-0.012547654006000077,-0.006912289919665828,0.0510866498013742,-0.046461392468614734,0.06854118682250925,-0.037263418247100895,0.014350943857132183,0.010028888138439261,-0.021516043928581304
63139734399542528,0,0.5196627476161909,-0.7147573248489018,0.4168010020412349,-0.16414468094428497,0.04820950376358467,-0.0011151686694453418,-0.0149496724517697,0.03233971590126951,-0.020302905106067633,0.007428885804424028,0.028182662404228394,-0.049812287501505334,0.06052038879924969,-0.04698093622680681,0.07210024527799772
64368713521485568,0,0.5383372975463371,-0.729928413982947,0.3954928564336975,-0.10851779511051175,-0.021274121592470063,0.03843714175622233,-0.022051190271108922,-0.006461762040560078,0.02006379677688755,-0.04371365559689625,0.045711689039635885,-0.042452690236227664,0.00738076462896606,0.0054936175017656725,-0.021420950924082745
69784942159807232,0,0.49482421461634807,-0.7224508460015624,0.43874881369453705,-0.17348789928907823,0.04728480632910165,0.0011804103633431943,-0.008467764155143324,0.03718157969981364,-0.0199052079715462,0.04453839961697274,-0.002089751245790295,0.03304578318191163,0.0036765623062714908,0.05341376404756686,-0.024103015465807755
69886853143994496,0,0.5606256918838121,-0.7299643474828156,0.3498117086502667,-0.049030279839225074,-0.06453764645213853,0.06689341928132438,-0.023358904910252044,-0.010345656697077722,0.0499331791507241,-0.05535336044177028,0.08739195039377429,-0.0390815010669347,0.05254596201249434,0.026920865522599237,0.024048534553119116
74703607425569024,0,0.48161973959298365,-0.7296524702402514,0.4501967923596381,-0.1605704969434386,0.013385330375703632,0.02285821288895506,-0.010198976756285144,-0.014211742471203147,0.03130669170477888,-0.03677825551320708,0.040886249050396055,-0.02598143463251368,0.0004878568465362806,0.029450958984100852,-0.025197990594020038
78846635958426496,0,0.4768217696207394,-0.7303006586239821,0.4488075934597878,-0.14862950195063906,-0.006838013551833496,0.045959819526763666,-0.03068433408587726,-0.005677960072940736,0.030353194220397464,-0.06300969611211228,0.05630011763969251,-0.061812130274133584,0.02065431986067543,-0.015522564857478181,-0.010029972844372076
79376016447500416,0,0.4352214696833127,-0.6998191806465861,0.49268864021560144,-0.2528711701078158,0.10341183125427511,-0.033513920721762014,-0.004186533458696765,0.014259792498719172,-0.018776777957900035,0.004819171971888187,0.00901488127689298,-0.02432648066938919,0.02385162597702435,-0.017389780210177765,0.013829725736746123
80762260092162688,0,0.5046524150099361,-0.7340062152172883,0.4246000181623683,-0.12639121062149142,-0.015963841905167815,0.04357778117127687,-0.02636523861294193,-0.005362624583131279,0.024737334567881592,-0.04184970844600455,0.045613094018722655,-0.03250908302671056,8.991815359445721e-05,0.027085705125928315,-0.034478682403471246
83757226686850816,0,0.455992657907686,-0.7176681481127858,0.4747848744597004,-0.20826999778221245,0.05968256323306227,-0.005902356903149769,-0.003929819097502705,-0.003256803339409547,0.0031837092343831117,-0.011213290540120926,0.01938254964390454,-0.0366249625523261,0.029133182099714765,-0.032049228348154817,0.02956889194187257
84006403509432192,0,0.5319797586692533,-0.7322385739215724,0.3930511263571412,-0.0935803447489429,-0.04344789769585496,0.05725410284546113,-0.03406381896134863,-0.006676409335252729,0.032701816375045926,-0.056604867241436006,0.06006463835523039,-0.044760677755931934,0.005885588257225702,0.0237150968459071,-0.026929969398012243
85707760314515712,0,0.538237350879677,-0.7217524757735819,0.40649328446241006,-0.14435078310309776,0.035569801129642926,0.0007222722781739593,0.0026342785602476923,0.008587995458290892,-0.0005816514888857743,-0.0007468548980088029,0.027090486604145748,-0.025442919475635654,0.008818973429798689,0.00798288237489137,-0.02073451200518925
93468972376758144,1,0.5187955748327376,-0.7030882601331904,0.43835791634721094,-0.1969975754652505,0.05657299374985312,-0.01306630898590493,-0.007675371238150958,-0.010167811341899898,0.001711306813719931,-0.026401369633585185,0.013165150361923365,-0.028531883910120095,-0.007710331165300435,-0.005888256808612394,-0.01540595410735106
97013488627139328,0,0.44814822304925517,-0.7147812172014278,0.48527331789633193,-0.20664871494407477,0.05388836880086161,0.009884166467477471,-0.0095113379065336,-0.001735251174203089,0.01757893582013006,-0.035272110463001695,0.04087984037524637,-0.049872665318322934,0.026071080684057488,-0.023577363836472354,0.003845697576615199
99836961472298752,0,0.45812518757454057,-0.7122914566623639,0.47248325714033435,-0.2140278140446797,0.06703754145127358,-0.022600383187093245,-4.6045421297033674e-05,-0.014017133799789916,0.0052120844374047345,-0.026801078645584078,0.03156683812489263,-0.050472895428124845,0.04045474806950584,-0.03838857586174446,0.033359509706054516
100734064176680704,0,0.46899174182320974,-0.7251368672303036,0.46212297443491246,-0.18831306327217306,0.03078107243380658,0.014550269948748218,-0.02279501756506823,0.00046683619014097077,0.013102706372173027,-0.029177494744829707,0.03597814381237755,-0.029915221348953247,0.015067358382033193,0.008141121155465201,-0.004375327561914008
101096662495962240,0,0.47980096539020783,-0.7289184071816601,0.44070869407611446,-0.13471865387025533,-0.018532200357370188,0.05576340984455658,-0.02583338602520455,-0.015612419099140618,0.054729314998818585,-0.0768755016732641,0.08808881170738532,-0.0579533698375982,0.03511218122293866,0.01093446318815859,-0.018862886828430934
